codigo_neg,cantidad_entregada
20067183-02,28
20067183-02,28
20067183-02,28
20067183-02,28
20067183-02,28
20067183-02,28
19914262-04,2
19914262-04,2
19914262-04,2
19914262-04,2
19914262-04,2
19914262-04,2
19914262-04,2
19914262-04,2
19914262-04,2
19914262-04,2
19914262-04,2
20067183-02,28
20023511-03,30
20023511-03,30
20023511-03,30
20023511-03,30
20023511-03,30
20023511-03,30
20023511-03,30
20066793-17,60
20100456-01,1
19937957-07,6
20015777-08,30
20061998-03,20
20058285-01,30
19953204-08,60
19950478-01,2
20040898-03,30
19967088-02,2
20056956-01,30
20073367-03,30
20073367-03,30
20073367-03,30
20073367-03,30
20073367-03,30
19998394-04,60
20016549-64,120
20096310-01,1
20020051,8
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19998394-04,56
19934015-01,1
19934015-01,1
20016868-04,30
20094014-02,1
20079787-03,30
20079787-03,30
20079787-03,30
20079787-03,30
20079787-03,30
20044557-03,2
20104380-08,30
19950479-19,4
19950479-19,4
20020399,30
20020399,30
20020399,30
20020399,30
20020399,30
20020399,30
20020399,30
20101182-06,30
20101182-06,30
20032011-09,3
00093689-02,90
00093689-02,90
20016549-64,90
19953204-08,40
19942450-05,30
19910693-06,3
19934333-03,20
20094213-01,240
19919354-03,60
19919354-03,60
20083126-06,28
19914262-04,1
19914262-04,1
19914262-04,1
19914262-04,1
19914262-04,1
19914262-04,1
19913258-01,1
20121038-02,30
20007636-02,30
19950479-19,3
19950479-19,3
19950479-19,3
19960116-15,90
19936412-02,60
19936412-02,60
19936412-02,60
20037936-12,30
20037936-12,30
20037936-12,30
20037936-12,30
20037936-12,30
20066793-17,30
19940076-19,30
19940076-19,30
19940076-19,30
19940076-19,30
19940076-19,30
19940076-19,30
19940076-19,30
19940076-19,30
19940076-19,30
20043746-04,28
19925134-01,30
20119257-03,30
20098771-06,91
00230337-01,1
20037936-12,28
19953204-08,30
19950478-01,1
19950478-01,1
20066793-17,27
