codigo_neg,cantidad_entrega,tipo_entrega
20153573-1,0,PENDIENTE
19992655-1,0,PENDIENTE
19992655-1,0,PENDIENTE
19992655-1,0,PENDIENTE
20007664-2,0,PENDIENTE
19982562-8,0,PENDIENTE
20006313-1,0,PENDIENTE
20056954-1,0,PENDIENTE
PENDIENTE,0,PENDIENTE
20134305,0,PENDIENTE
20137227-1,0,PENDIENTE
20137227-1,0,PENDIENTE
20115059-2,0,PENDIENTE
20103181-11,0,PENDIENTE
20238691,0,PENDIENTE
PENDIENTE,0,PENDIENTE
20103181-11,0,PENDIENTE
20059849-1,0,PENDIENTE
20104337,0,PENDIENTE
19995855-3,0,PENDIENTE
20173957-1,0,PENDIENTE
20100066-3,0,PENDIENTE
1983468,0,PENDIENTE
19944041,0,PENDIENTE
19944041,0,PENDIENTE
NO APLICA,0,PENDIENTE
20059849-1,0,PENDIENTE
19976365-2,0,PENDIENTE
20097979-2,0,PENDIENTE
230133-2,0,PENDIENTE
20119257-3,0,PENDIENTE
38635-5,0,PENDIENTE
20100066-3,0,PENDIENTE
19977699-1,0,PENDIENTE
PENDIENTE,0,PENDIENTE
20100066-3,0,PENDIENTE
20094683-1,0,PENDIENTE
20178268-01,0,PENDIENTE
20129443-1,0,PENDIENTE
20065902-1,0,PENDIENTE
19977699-1,0,PENDIENTE
19944764-1,0,PENDIENTE
206776-14,0,PENDIENTE
19977699-1,0,PENDIENTE
20132549-19,0,PENDIENTE
20083253-1,0,PENDIENTE
20061897-1,0,PENDIENTE
20046741-6,0,PENDIENTE
19928855-1,0,PENDIENTE
19928855-1,0,PENDIENTE
PENDIENTE,0,PENDIENTE
20079776,0,PENDIENTE
20120938-1,0,PENDIENTE
58027-10,0,PENDIENTE
20100573-3,0,PENDIENTE
19976365-2,0,PENDIENTE
19959553-5,0,PENDIENTE
206776-14,0,PENDIENTE
19959553-5,0,PENDIENTE
19987947-8,0,PENDIENTE
206776-14,0,PENDIENTE
11699,0,PENDIENTE
20094683-1,0,PENDIENTE
19976365-2,0,PENDIENTE
20081872,0,PENDIENTE
20107765,0,PENDIENTE
1980366-2,0,PENDIENTE
19980015-9,0,PENDIENTE
19942558-2,0,PENDIENTE
206776-14,0,PENDIENTE
20010099-01,0,PENDIENTE
20061025-20,0,PENDIENTE
20019918-2,0,PENDIENTE
20039942-02,0,PENDIENTE
19982562-8,0,PENDIENTE
20177170,0,PENDIENTE
19960043,0,PENDIENTE
20171806,0,PENDIENTE
58027-10,0,PENDIENTE
19987943-1,0,PENDIENTE
2355521,0,PENDIENTE
19959553-5,0,PENDIENTE
PENDIENTE,0,PENDIENTE
20187776-1,0,PENDIENTE
20104337,0,PENDIENTE
20083253-1,0,PENDIENTE
11699,0,PENDIENTE
206776-14,0,PENDIENTE
19951790-2,0,PENDIENTE
206776-14,0,PENDIENTE
20091279,0,PENDIENTE
20178268-01,0,PENDIENTE
206776-14,0,PENDIENTE
20094683-1,0,PENDIENTE
20094683-1,0,PENDIENTE
19977699-1,0,PENDIENTE
20116740-01,0,PENDIENTE
200014815,0,PENDIENTE
19982562-8,0,PENDIENTE
20007664-2,0,PENDIENTE
206776-14,0,PENDIENTE
206776-14,0,PENDIENTE
19976365-2,0,PENDIENTE
19982562-8,0,PENDIENTE
PENDIENTE,0,PENDIENTE
20235946,0,PENDIENTE
20094683-1,0,PENDIENTE
20081872,0,PENDIENTE
206776-14,0,PENDIENTE
19930999-1,0,PENDIENTE
00030970-06,0,PENDIENTE
19946766-2,0,PENDIENTE
20212401-2,0,PENDIENTE
19988123-1,0,PENDIENTE
20100573-3,0,PENDIENTE
20100573-3,0,PENDIENTE
19963298-2,0,PENDIENTE
20106196-2,0,PENDIENTE
58027-10,0,PENDIENTE
20156998-1,0,PENDIENTE
227365-7,0,PENDIENTE
19987947-8,0,PENDIENTE
230337-1,0,PENDIENTE
19918906-1,0,PENDIENTE
19976365-2,0,PENDIENTE
19980015-9,0,PENDIENTE
206776-14,0,PENDIENTE
20198048,0,PENDIENTE
20081872,0,PENDIENTE
19992452-8,0,PENDIENTE
200002171-4,0,PENDIENTE
230133-2,0,PENDIENTE
38635-5,0,PENDIENTE
19998043-3,0,PENDIENTE
20156998-1,0,PENDIENTE
19977699-1,0,PENDIENTE
20235946,0,PENDIENTE
19976365-2,0,PENDIENTE
PENDIENTE,0,PENDIENTE
19976365-2,0,PENDIENTE
19944041,0,PENDIENTE
19982562-8,0,PENDIENTE
19976365-2,0,PENDIENTE
19976365-2,0,PENDIENTE
19938735,0,PENDIENTE
38635-5,0,PENDIENTE
20100066-3,0,PENDIENTE
206776-14,0,PENDIENTE
20163970,0,PENDIENTE
20003504-04,0,PENDIENTE
19930999-1,0,PENDIENTE
20029760-1,0,PENDIENTE
20094683-1,0,PENDIENTE
20094683-1,0,PENDIENTE
20059262-2,0,PENDIENTE
206776-14,0,PENDIENTE
20104221-02,0,PENDIENTE
19951790-2,0,PENDIENTE
206776-14,0,PENDIENTE
20151815-1,0,PENDIENTE
20082364-1,0,PENDIENTE
206776-14,0,PENDIENTE
20104457-1,0,PENDIENTE
19976365-2,0,PENDIENTE
206776-14,0,PENDIENTE
19972058-1,0,PENDIENTE
19977699-1,0,PENDIENTE
206776-14,0,PENDIENTE
19976365-2,0,PENDIENTE
20094683-1,0,PENDIENTE
20196673,0,PENDIENTE
20053122-3,0,PENDIENTE
206776-14,0,PENDIENTE
19974655-3,0,PENDIENTE
20059849-1,0,PENDIENTE
20007664-2,0,PENDIENTE
20156998-1,0,PENDIENTE
19938735,0,PENDIENTE
20097785-17,0,PENDIENTE
19982562-8,0,PENDIENTE
206776-14,0,PENDIENTE
13874-2,0,PENDIENTE
19951790-2,0,PENDIENTE
19930431,0,PENDIENTE
19976365-2,0,PENDIENTE
20137227-1,0,PENDIENTE
19976365-2,0,PENDIENTE
19982562-8,0,PENDIENTE
20171806,0,PENDIENTE
19976365-2,0,PENDIENTE
20156998-1,0,PENDIENTE
19976365-2,0,PENDIENTE
20235360,0,PENDIENTE
20094683-1,0,PENDIENTE
22916-2,0,PENDIENTE
58027-10,0,PENDIENTE
19976365-2,0,PENDIENTE
20056290-1,0,PENDIENTE
19938735,0,PENDIENTE
20125116-1,0,PENDIENTE
19913481-2,0,PENDIENTE
19976365-2,0,PENDIENTE
20029760-1,0,PENDIENTE
38863-1,0,PENDIENTE
58027-10,0,PENDIENTE
19988017-1,0,PENDIENTE
19980015-9,0,PENDIENTE
19976365-2,0,PENDIENTE
19987947-8,0,PENDIENTE
19976365-2,0,PENDIENTE
19992452-8,0,PENDIENTE
20059849-1,0,PENDIENTE
20139127-2,0,PENDIENTE
19982562-8,0,PENDIENTE
20059849-1,0,PENDIENTE
19928855-1,0,PENDIENTE
20064440-1,0,PENDIENTE
19918906-1,0,PENDIENTE
206776-14,0,PENDIENTE
19952452-9,0,PENDIENTE
19955476-17,0,PENDIENTE
19976365-2,0,PENDIENTE
27363-1,0,PENDIENTE
20157001-9,0,PENDIENTE
19954947-4,0,PENDIENTE
20235946,0,PENDIENTE
20094683-1,0,PENDIENTE
20103967,0,PENDIENTE
19977699-1,0,PENDIENTE
19982562-8,0,PENDIENTE
20118266-2,0,PENDIENTE
19982562-8,0,PENDIENTE
19934941-12,0,PENDIENTE
206776-14,0,PENDIENTE
19938735,0,PENDIENTE
19976365-2,0,PENDIENTE
20118029-1,0,PENDIENTE
19982897-2,0,PENDIENTE
20168960-1,0,PENDIENTE
20082633-1,0,PENDIENTE
19910693-6,0,PENDIENTE
206776-14,0,PENDIENTE
206776-14,0,PENDIENTE
20027412-9,0,PENDIENTE
20017162-1,0,PENDIENTE
19933859-3,0,PENDIENTE
19976365-2,0,PENDIENTE
20094683-1,0,PENDIENTE
19977699-3,0,PENDIENTE
20091279,0,PENDIENTE
20235946,0,PENDIENTE
20104221-02,0,PENDIENTE
19918906-1,0,PENDIENTE
27363-1,0,PENDIENTE
19987947-8,0,PENDIENTE
20033045-01,0,PENDIENTE
20061897-1,0,PENDIENTE
19981546-1,0,PENDIENTE
19976365-2,0,PENDIENTE
19976365-2,0,PENDIENTE
19918906-1,0,PENDIENTE
19976365-2,0,PENDIENTE
20056290-1,0,PENDIENTE
20163970,0,PENDIENTE
20238691,0,PENDIENTE
20081872,0,PENDIENTE
PENDIENTE,0,PENDIENTE
200002171-4,0,PENDIENTE
20094683-1,0,PENDIENTE
20094683-1,0,PENDIENTE
200002171-4,0,PENDIENTE
20208934,0,PENDIENTE
20125666,0,PENDIENTE
200002171-4,0,PENDIENTE
20104337,0,PENDIENTE
20094683-1,0,PENDIENTE
20104337,0,PENDIENTE
