codigo_neg,cantidad_entrega,tipo_entrega
206166-3,30,PARCIAL
20125491,90,PARCIAL
19905554-12,60,PARCIAL
19955476-17,30,TOTAL
19961607-2,180,PARCIAL
199905549-2,60,TOTAL
20001982-2,1,PARCIAL
46792-3,1,TOTAL
19908242-1,3,PARCIAL
20096037-6,50,TOTAL
20156587-1,180,TOTAL
34047-6,30,TOTAL
20137227-1,1,TOTAL
20122152-2,90,TOTAL
20135125-2,28,PARCIAL
20006313-1,60,TOTAL
19960116-15,30,PARCIAL
19905554-12,30,PARCIAL
41240-1,120,TOTAL
00025879-02,90,TOTAL
20047839-2,12,TOTAL
206776-14,25,PARCIAL
20001982-2,2,PARCIAL
20179583-1,1,PARCIAL
19952452-9,30,TOTAL
19992938-11,90,TOTAL
20104457-1,60,TOTAL
20179583-1,1,PARCIAL
20075865-2,60,TOTAL
20135121-2,30,PARCIAL
19955476-17,30,TOTAL
20135125-2,20,TOTAL
19952452-9,40,TOTAL
19943015-10,60,PARCIAL
20037936-12,90,TOTAL
20134807-1,4,TOTAL
19960116-15,30,PARCIAL
51330-17,12,TOTAL
00042299-16,30,PARCIAL
19987947-8,25,TOTAL
19960116-15,180,TOTAL
20135125-2,15,TOTAL
20153574-1,20,TOTAL
20092419-02,9,TOTAL
20096938-3,12,TOTAL
19993778-2,6,TOTAL
19992938-11,20,TOTAL
20043340-17,30,TOTAL
19905554-12,90,TOTAL
42722-23,90,TOTAL
20001372-3,60,PARCIAL
38635-5,30,TOTAL
20156587-1,90,TOTAL
20080133-3,14,TOTAL
38635-5,30,TOTAL
19943837-5,1,TOTAL
20080133-3,28,TOTAL
19900498-3,1,TOTAL
20196616-1,1,TOTAL
19900498-3,1,TOTAL
19900498-3,1,TOTAL
20092475,30,TOTAL
20196616-1,2,TOTAL
56604-1,1,TOTAL
41240-1,60,TOTAL
19960307-1,1,TOTAL
51330-17,10,TOTAL
20190532-5,10,PARCIAL
19960116-15,30,PARCIAL
20179583-1,1,PARCIAL
19900498-3,1,TOTAL
19960116-15,30,PARCIAL
20135125-2,60,TOTAL
206166-3,90,TOTAL
20126426-1,60,TOTAL
20115063-3,45,TOTAL
19900498-3,1,TOTAL
19992938-11,30,TOTAL
42722-23,90,TOTAL
20037936-12,30,PARCIAL
19900498-3,1,TOTAL
19906224-3,1,TOTAL
19900498-3,1,TOTAL
20135125-2,20,TOTAL
19960116-15,30,PARCIAL
19960116-15,60,TOTAL
19900498-3,1,TOTAL
20027645-31,30,PARCIAL
19900498-3,1,TOTAL
19960116-15,30,PARCIAL
20134807-1,5,TOTAL
20126621-1,6,PARCIAL
206776-14,25,PARCIAL
19900498-3,1,TOTAL
19900498-3,1,TOTAL
20001982-2,1,PARCIAL
20135125-2,20,TOTAL
20014758,30,PARCIAL
19947270-1,1,TOTAL
20135121-2,30,TOTAL
20016549-64,60,PARCIAL
PENDIENTE,30,PARCIAL
20126621-1,2,TOTAL
19992655-1,2,PARCIAL
19992938-11,15,TOTAL
19976921-1,84,TOTAL
19960116-15,30,PARCIAL
20096037-6,30,PARCIAL
210309-1,1,TOTAL
19943015-10,30,PARCIAL
206776-14,25,PARCIAL
19952452-9,20,TOTAL
20049944-7,180,TOTAL
19966163-1,1,TOTAL
19943837-5,3,TOTAL
20023511-3,90,TOTAL
20125491,90,PARCIAL
19993778-2,6,TOTAL
20104297-3,30,PARCIAL
19993778-2,6,TOTAL
19993778-2,6,TOTAL
19936411-1,90,PARCIAL
19955476-17,30,PARCIAL
20001661-16,30,TOTAL
19955476-17,30,PARCIAL
20024550-1,1,TOTAL
20007744-9,90,TOTAL
20134577-1,3,TOTAL
213259-3,1,TOTAL
20156587-1,60,PARCIAL
20027702-31,60,PARCIAL
51330-17,15,TOTAL
51330-17,15,TOTAL
19952452-9,40,TOTAL
19988267-21,84,PARCIAL
20027645-31,90,TOTAL
20001982-2,1,TOTAL
20135125-2,20,TOTAL
19980015-9,25,TOTAL
20024550-1,2,TOTAL
VITAL NO DISPONIBLE,96,TOTAL
20135121-2,30,TOTAL
19976921-1,28,PARCIAL
19962798-2,1,TOTAL
20097586-1,30,PARCIAL
19960116-15,30,PARCIAL
20088574-1,60,TOTAL
20135125-2,60,TOTAL
20243738,10,TOTAL
20125491,90,PARCIAL
20153574-1,30,TOTAL
19955476-17,30,PARCIAL
19941145-01,15,TOTAL
20001982-2,1,PARCIAL
20043340-17,30,PARCIAL
19990096-2,30,TOTAL
19960116-15,90,TOTAL
19993599-04,1,TOTAL
20119257-3,270,TOTAL
20027645-31,60,PARCIAL
20027645-31,30,PARCIAL
11699,1,PARCIAL
19993385-5,30,PARCIAL
20012566,30,TOTAL
20171806,10,TOTAL
20243738,10,TOTAL
19905554-12,60,TOTAL
20082695-1,56,PARCIAL
20027702-31,90,TOTAL
20008603-7,60,PARCIAL
19947270-1,1,TOTAL
19980603-1,2,PARCIAL
19987947-8,25,TOTAL
20008603-7,30,PARCIAL
20043340-17,60,TOTAL
19980603-1,1,TOTAL
20125116-1,1,TOTAL
20001982-2,1,PARCIAL
20177170,360,TOTAL
20007744-9,90,TOTAL
20107672-7,180,TOTAL
20156587-1,90,TOTAL
20093349-1,28,PARCIAL
VITAL NO DISPONIBLE,30,TOTAL
20088136,3,PARCIAL
20001059-8,60,TOTAL
20135121-2,30,TOTAL
20082633-1,1,PARCIAL
51330-17,12,TOTAL
19965663-6,1,PARCIAL
19987947-8,25,PARCIAL
42722-23,30,TOTAL
41240-1,120,PARCIAL
20093929,10,TOTAL
20153025-6,10,TOTAL
20261759,5,TOTAL
19966163-1,1,TOTAL
19941145-01,15,TOTAL
19993385-5,90,TOTAL
19955476-17,30,TOTAL
19960116-15,90,TOTAL
47085-10,10,TOTAL
19992938-11,28,PARCIAL
57692-1,1,TOTAL
57692-1,1,TOTAL
19960116-15,90,TOTAL
19960116-15,90,TOTAL
20096938-3,4,PARCIAL
20007744-9,20,TOTAL
206776-14,25,PARCIAL
20059262-2,6,TOTAL
19951790-2,40,TOTAL
20096938-3,16,TOTAL
19993778-2,6,TOTAL
20027702-31,30,TOTAL
20106196-2,60,TOTAL
20212210-2,1,PARCIAL
20113506,29,TOTAL
19980603-1,2,TOTAL
20065665-1,30,TOTAL
20135125-2,30,TOTAL
VITAL NO DISPONIBLE,55,TOTAL
20113506,24,PARCIAL
20199440,60,TOTAL
19960116-15,90,TOTAL
20007744-9,180,TOTAL
20135125-2,60,TOTAL
19955476-17,30,PARCIAL
20190532-5,60,TOTAL
19941145-01,10,TOTAL
00025879-02,1,TOTAL
46792-3,1,TOTAL
20028347-3,60,TOTAL
20135121-2,30,TOTAL
20008603-7,90,TOTAL
20027645-31,90,TOTAL
20024550-1,3,TOTAL
20001982-2,6,TOTAL
20156587-1,200,PARCIAL
20135125-2,10,TOTAL
20153574-1,20,TOTAL
20092475,120,PARCIAL
19960116-15,30,PARCIAL
20043340-17,60,TOTAL
20007744-9,30,TOTAL
19905554-12,60,TOTAL
19941145-01,15,TOTAL
206776-14,25,TOTAL
20096938-3,4,PARCIAL
20024550-1,3,TOTAL
20135125-2,10,TOTAL
20066252-2,1,TOTAL
19960307-1,1,TOTAL
19980603-1,1,TOTAL
20126621-1,2,TOTAL
19905554-12,60,PARCIAL
20042667-4,15,TOTAL
32602-1,25,TOTAL
19987947-8,25,TOTAL
20196775-2,28,PARCIAL
20043340-17,90,TOTAL
11699,1,PARCIAL
20089319-13,30,TOTAL
19952452-9,20,TOTAL
20153574-1,10,TOTAL
20082695-1,56,PARCIAL
20087430-2,90,PARCIAL
20096938-3,4,PARCIAL
19982562-8,30,PARCIAL
19992655-1,1,PARCIAL
20030796-02,25,TOTAL
20093349-1,28,PARCIAL
20088574-1,60,TOTAL
19992938-11,20,TOTAL
19992655-1,2,TOTAL
19982562-8,30,PARCIAL
20125491,60,PARCIAL
51330-17,15,TOTAL
19993778-2,6,TOTAL
20024550-1,3,TOTAL
20021844-3,1,PARCIAL
20135121-2,10,TOTAL
20008603-7,9,TOTAL
19960116-15,30,TOTAL
19960116-15,30,PARCIAL
20212210-2,3,PARCIAL
19965663-6,1,TOTAL
19960116-15,90,TOTAL
20027645-31,90,TOTAL
20163970,6,PARCIAL
19966163-1,2,TOTAL
19952452-9,24,TOTAL
41240-1,60,PARCIAL
20135121-2,10,TOTAL
20126621-1,2,TOTAL
20089319-13,60,PARCIAL
19960116-15,30,PARCIAL
20135121-2,10,TOTAL
19960116-15,30,PARCIAL
51330-17,21,TOTAL
19914092-12,15,TOTAL
20027645-31,30,TOTAL
19960116-15,30,TOTAL
38635-5,10,PARCIAL
19955476-17,30,PARCIAL
20001982-2,2,PARCIAL
20065665-1,30,PARCIAL
20018219-01,3,TOTAL
20083126-6,28,PARCIAL
20008603-7,90,TOTAL
19977484-2,15,TOTAL
20135121-2,30,PARCIAL
20122250-2,1,TOTAL
20135121-2,14,TOTAL
19993410-9,30,PARCIAL
38635-5,10,PARCIAL
20135121-2,30,TOTAL
19960116-15,30,PARCIAL
20088574-1,30,PARCIAL
20088574-1,30,PARCIAL
19993778-2,6,TOTAL
19941145-01,20,TOTAL
20092419-02,15,TOTAL
20007098-3,90,TOTAL
19993410-9,30,PARCIAL
20082695-1,56,TOTAL
20135121-2,30,TOTAL
19960116-15,30,PARCIAL
20043340-17,30,PARCIAL
20090556-1,5,PARCIAL
20106196-2,60,TOTAL
19952452-9,20,TOTAL
19914092-12,20,TOTAL
20196616-1,2,TOTAL
20018308-6,60,TOTAL
19993385-5,30,PARCIAL
19941145-01,15,TOTAL
00025879-02,1,TOTAL
20134577-1,1,PARCIAL
20075865-2,120,TOTAL
19977484-2,20,TOTAL
20156587-1,180,PARCIAL
19905554-12,30,TOTAL
20024550-1,1,TOTAL
19908242-1,2,TOTAL
20102005-1,2,TOTAL
19974655-3,90,TOTAL
20010354-4,1,PARCIAL
20027702-31,60,PARCIAL
19960116-15,30,PARCIAL
19908960-11,60,PARCIAL
20135125-2,20,TOTAL
19981546-1,1,TOTAL
20156587-1,180,PARCIAL
20092475,60,PARCIAL
20075865-2,30,TOTAL
19976365-2,25,PARCIAL
20093349-1,28,TOTAL
20196616-1,1,TOTAL
19960116-15,90,TOTAL
19980015-9,25,PARCIAL
20027702-31,90,TOTAL
20135121-2,10,TOTAL
19992655-1,3,PARCIAL
19993385-5,30,PARCIAL
20082695-1,56,PARCIAL
20007098-3,30,PARCIAL
19908960-11,60,TOTAL
20024550-1,1,PARCIAL
19980015-9,25,PARCIAL
20096037-6,90,TOTAL
20075865-2,30,PARCIAL
19905554-12,30,TOTAL
19982562-8,30,TOTAL
19993410-9,30,PARCIAL
27363-1,60,TOTAL
20027702-31,90,PARCIAL
20104115-1,12,PARCIAL
41240-1,60,TOTAL
20135121-2,20,TOTAL
20125491,90,PARCIAL
20024550-1,1,TOTAL
20001059-8,60,TOTAL
20135125-2,30,TOTAL
19960116-15,90,TOTAL
20001982-2,1,PARCIAL
19992938-11,20,TOTAL
19993778-2,6,TOTAL
20052424-6,90,TOTAL
20001340-1,60,PARCIAL
20151874-2,90,TOTAL
19960116-15,90,TOTAL
20199440,30,PARCIAL
20082695-1,56,PARCIAL
19952603-1,1,TOTAL
32602-14,25,TOTAL
20024550-1,1,PARCIAL
20096310-1,1,TOTAL
20135121-2,60,TOTAL
20001113-13,30,PARCIAL
20190532-5,20,TOTAL
20135125-2,10,TOTAL
206166-3,30,PARCIAL
20082633-1,2,TOTAL
20043340-17,30,PARCIAL
19976921-1,30,TOTAL
20082633-1,2,TOTAL
206776-14,25,TOTAL
20104115-1,4,TOTAL
51330-17,21,TOTAL
20129443-1,60,TOTAL
19943837-5,2,TOTAL
19980015-9,25,PARCIAL
20082633-1,2,TOTAL
20199440,60,TOTAL
19918906-1,1,TOTAL
20104297-3,30,PARCIAL
20024550-1,1,PARCIAL
20043340-17,30,PARCIAL
19960116-15,30,PARCIAL
19960116-15,30,PARCIAL
20043340-17,30,PARCIAL
19943837-5,1,TOTAL
47085-10,20,TOTAL
19943837-5,2,PARCIAL
20094683-1,5,PARCIAL
20082695-1,56,TOTAL
32602-1,25,PARCIAL
20043340-17,90,TOTAL
58027-10,30,PARCIAL
20051082-8,120,TOTAL
19960116-15,30,PARCIAL
19993599-04,3,TOTAL
20054403-1,1,TOTAL
20135125-2,15,TOTAL
19955476-17,30,TOTAL
20135121-2,30,TOTAL
206776-14,25,PARCIAL
32602-14,25,PARCIAL
19943015-10,30,TOTAL
20135121-2,30,TOTAL
19992938-11,20,TOTAL
19955370-8,8,TOTAL
19941145-01,30,TOTAL
20024550-1,3,TOTAL
20009282-1,1,PARCIAL
20080133-3,28,TOTAL
20104297-3,90,TOTAL
34047-6,30,TOTAL
19955476-17,30,TOTAL
19960116-15,90,TOTAL
20045517,100,PARCIAL
20171806,10,PARCIAL
20012566,300,PARCIAL
19960116-15,27,PARCIAL
20043340-17,60,PARCIAL
20079787-03,30,PARCIAL
20082695-1,168,TOTAL
19960116-15,90,TOTAL
44969-9,90,PARCIAL
19993385-5,90,TOTAL
20024550-1,2,PARCIAL
19955476-17,30,PARCIAL
20125491,90,PARCIAL
20086917-3,60,PARCIAL
20119257-3,90,PARCIAL
20043340-17,30,PARCIAL
20155242-2,6,TOTAL
20043340-17,30,PARCIAL
19960116-15,90,TOTAL
20135125-2,10,TOTAL
19960116-15,30,PARCIAL
20096938-3,2,PARCIAL
20018316-2,1,TOTAL
20015777-8,28,PARCIAL
42722-23,30,PARCIAL
19960116-15,18,TOTAL
19951790-2,80,PARCIAL
20212210-2,4,TOTAL
19951790-2,60,PARCIAL
19960307-1,1,PARCIAL
20135121-2,20,TOTAL
20122152-2,120,PARCIAL
206166-3,30,PARCIAL
20093349-1,28,PARCIAL
20122250-2,1,TOTAL
20027702-31,90,TOTAL
210309-1,1,TOTAL
44969-9,90,PARCIAL
19982292-01,30,TOTAL
19960116-15,30,PARCIAL
20075633-1,90,TOTAL
20075633-1,100,TOTAL
20075633-1,180,TOTAL
44969-9,90,TOTAL
00025879-02,40,TOTAL
51330-17,21,TOTAL
20194751,10,PARCIAL
20177170,10,PARCIAL
214575-1,10,PARCIAL
20064759,10,PARCIAL
20039450-1,60,PARCIAL
20261759,2,PARCIAL
20135125-2,30,TOTAL
20001113-13,25,TOTAL
20083126-6,10,TOTAL
20067032,120,PARCIAL
19960116-15,30,PARCIAL
19955476-17,30,PARCIAL
51330-17,20,TOTAL
20196616-1,1,TOTAL
20024550-1,1,TOTAL
20119257-3,60,PARCIAL
19941145-01,12,TOTAL
20018219-01,6,TOTAL
40974-19,1,TOTAL
20018219-01,5,TOTAL
19941145-01,12,TOTAL
19905554-12,30,PARCIAL
20024550-1,1,TOTAL
20134577-1,3,TOTAL
42722-23,30,TOTAL
20043340-17,30,PARCIAL
20001113-13,30,PARCIAL
19955476-17,30,PARCIAL
20135125-2,12,TOTAL
19955476-17,30,TOTAL
19960116-15,30,TOTAL
19999393-2,4,PARCIAL
19993410-9,90,TOTAL
19993385-5,90,TOTAL
20027702-31,90,TOTAL
20043340-17,30,PARCIAL
20043340-17,60,PARCIAL
20149185-1,90,TOTAL
44747-2,120,TOTAL
20092475,90,TOTAL
20027645-31,60,TOTAL
20083126-6,30,TOTAL
20080133-3,28,TOTAL
20045517,100,TOTAL
20042667-4,5,TOTAL
51330-17,9,TOTAL
20125491,120,PARCIAL
20122250-2,2,TOTAL
19960116-15,60,PARCIAL
20122204-2,1,TOTAL
20064394-2,30,TOTAL
42722-23,30,TOTAL
20096938-3,4,PARCIAL
19977484-2,30,TOTAL
19987943-1,25,PARCIAL
20194751,6,TOTAL
199913999,6,TOTAL
51330-17,120,TOTAL
20163970,12,PARCIAL
20092475,30,PARCIAL
19955476-17,30,PARCIAL
19934941-12,30,TOTAL
19951790-2,1,PARCIAL
20045149-1,1,PARCIAL
19951790-2,2,TOTAL
20001982-2,3,TOTAL
20001982-2,4,TOTAL
206777-1,25,PARCIAL
20001982-2,3,TOTAL
20125491,90,TOTAL
206777-1,25,PARCIAL
20082695-1,168,TOTAL
19960116-15,60,TOTAL
20024550-1,3,TOTAL
20027645-31,60,PARCIAL
19960116-15,60,PARCIAL
20267087,1,PARCIAL
19947270-1,3,TOTAL
19941145-01,20,TOTAL
20137227-1,1,TOTAL
20135125-2,30,TOTAL
20096938-3,2,PARCIAL
32602-1,25,PARCIAL
206776-14,25,PARCIAL
206776-14,25,PARCIAL
20001982-2,2,PARCIAL
42722-23,30,PARCIAL
20153574-1,30,TOTAL
20044427-03,30,TOTAL
19993778-2,6,TOTAL
19988153-1,1,TOTAL
20088574-1,30,TOTAL
19960116-15,30,TOTAL
20181901,1,TOTAL
20082633-1,2,PARCIAL
20027645-31,90,TOTAL
20135121-2,60,TOTAL
19987944-2,25,TOTAL
20135125-2,15,TOTAL
19993385-5,30,PARCIAL
20015777-8,28,TOTAL
20093349-1,28,TOTAL
20082695-1,56,PARCIAL
19955476-17,30,TOTAL
20135125-2,20,TOTAL
19952452-9,14,TOTAL
20028347-3,45,TOTAL
19955014-5,1,TOTAL
19960116-15,60,PARCIAL
20046741-6,30,TOTAL
19960116-15,30,TOTAL
19980603-1,1,TOTAL
41240-1,60,TOTAL
20027645-31,90,TOTAL
19955476-17,30,PARCIAL
42722-23,30,PARCIAL
19941421-7,28,PARCIAL
20107054-7,30,PARCIAL
19955476-17,30,TOTAL
20043340-17,30,PARCIAL
19951790-2,3,TOTAL
20122250-2,2,PARCIAL
19941421-7,28,PARCIAL
20107054-7,50,TOTAL
20028347-3,60,PARCIAL
19918906-1,1,PARCIAL
20093349-1,28,PARCIAL
206776-14,25,PARCIAL
19913481-2,1,PARCIAL
20001372-3,60,PARCIAL
19982562-8,15,TOTAL
19943837-5,3,TOTAL
51330-17,20,TOTAL
19905554-12,30,PARCIAL
51330-17,21,TOTAL
20096938-3,6,TOTAL
19962798-2,1,PARCIAL
19960116-15,30,TOTAL
19961607-2,60,TOTAL
19951790-2,40,PARCIAL
20238691,60,TOTAL
20135125-2,30,TOTAL
19951790-2,3,TOTAL
51330-17,9,TOTAL
20196616-1,1,PARCIAL
20134577-1,1,PARCIAL
20016549-64,30,PARCIAL
44969-9,90,TOTAL
19998124-5,10,TOTAL
19908545-13,60,PARCIAL
47085-10,20,TOTAL
20082695-1,56,PARCIAL
47085-10,20,TOTAL
20027645-31,30,PARCIAL
20122152-2,90,PARCIAL
206166-3,30,TOTAL
19993778-2,6,TOTAL
20212210-2,1,PARCIAL
20075865-2,90,TOTAL
20096938-3,8,PARCIAL
20082633-1,2,TOTAL
20104457-1,60,TOTAL
20104297-3,30,TOTAL
20082695-1,56,TOTAL
20027702-31,30,TOTAL
20118967-03,30,PARCIAL
206166-3,30,PARCIAL
19960116-15,30,PARCIAL
20097586-1,30,TOTAL
51330-17,15,TOTAL
19955476-17,30,PARCIAL
20197193-02,30,PARCIAL
20010354-4,2,PARCIAL
20092475,60,PARCIAL
20196616-1,2,PARCIAL
20092475,30,PARCIAL
20196616-1,2,PARCIAL
206776-14,25,TOTAL
20061025-20,30,PARCIAL
20080133-3,28,TOTAL
19905554-12,30,PARCIAL
47085-10,15,TOTAL
20001982-2,1,PARCIAL
20024550-1,1,PARCIAL
20061025-20,30,PARCIAL
20042667-4,15,TOTAL
20010354-4,4,TOTAL
19955476-17,30,TOTAL
19993778-2,6,TOTAL
20135121-2,30,TOTAL
32602-1,25,PARCIAL
32602-1,25,PARCIAL
19998043-3,2,TOTAL
19941145-01,20,TOTAL
19966163-1,1,TOTAL
19992938-11,60,TOTAL
20001982-2,3,TOTAL
20042667-4,10,TOTAL
206776-14,25,PARCIAL
19955476-17,30,PARCIAL
20135121-2,30,TOTAL
19955476-17,90,TOTAL
20135125-2,20,TOTAL
42722-23,30,PARCIAL
42722-23,3,TOTAL
51330-17,60,PARCIAL
20052424-6,30,TOTAL
20016549-68,180,TOTAL
20016549-68,90,TOTAL
40284-2,3,TOTAL
20032844,3,TOTAL
20106305-1,90,TOTAL
44969-4,270,TOTAL
44969-4,15,TOTAL
20096938-1,24,TOTAL
20096938-1,8,TOTAL
20096938-1,6,TOTAL
20096938-1,5,TOTAL
20096938-1,21,TOTAL
34047-6,90,TOTAL
34047-6,30,TOTAL
34047-6,30,TOTAL
25879-2,30,TOTAL
20093349-1,28,TOTAL
20093349-1,56,TOTAL
20093349-1,56,TOTAL
20093349-1,84,TOTAL
20082695-1,56,TOTAL
20082695-1,56,TOTAL
20119257-3,180,TOTAL
19998174-6,90,TOTAL
51330-17,14,TOTAL
51330-17,15,TOTAL
51330-17,15,TOTAL
51330-17,63,TOTAL
51330-17,15,TOTAL
51330-17,15,TOTAL
51330-17,24,TOTAL
51330-17,15,TOTAL
51330-6,15,TOTAL
51330-6,15,TOTAL
51330-6,10,TOTAL
51330-6,15,TOTAL
20156587-2,450,TOTAL
42722-8,90,TOTAL
19960116-16,90,TOTAL
19960116-16,90,TOTAL
19960116-16,90,TOTAL
19960116-16,90,TOTAL
20027702-31,30,TOTAL
19978379-1,51,TOTAL
19978379-1,219,TOTAL
19978379-1,8,TOTAL
19927154-6,16,TOTAL
20094809-3,1,TOTAL
20001372-3,60,TOTAL
20107054-10,90,TOTAL
20032093-6,180,TOTAL
54889-1,1,TOTAL
20065665-1,60,PARCIAL
20122152-2,0,PENDIENTE
20156587-1,0,PENDIENTE
20135121-2,0,PENDIENTE
19960116-15,0,PENDIENTE
20061025-20,0,PENDIENTE
47744,0,PENDIENTE
20028347-3,0,PENDIENTE
19931883-6,0,PENDIENTE
20072701-1,0,PENDIENTE
19918906-1,0,PENDIENTE
20134577-1,0,PENDIENTE
19965663-6,0,PENDIENTE
20064903-4,0,PENDIENTE
19993599-04,0,PENDIENTE
20100603-3,0,PENDIENTE
19988153-1,0,PENDIENTE
20061897-1,0,PENDIENTE
58452-1,0,PENDIENTE
20190532-5,0,PENDIENTE
20044427-03,0,PENDIENTE
20119940-07,0,PENDIENTE
20033045-01,0,PENDIENTE
19950400-4,0,PENDIENTE
20061025-20,0,PENDIENTE
20001982-2,0,PENDIENTE
47744,0,PENDIENTE
19941145-01,0,PENDIENTE
2355521,0,PENDIENTE
20104115-1,0,PENDIENTE
19902103-1,0,PENDIENTE
00207520-03,0,PENDIENTE
20107672-7,0,PENDIENTE
20096938-3,0,PENDIENTE
213259-3,0,PENDIENTE
20134577-1,0,PENDIENTE
19913481-2,0,PENDIENTE
20096938-3,0,PENDIENTE
19960307-1,0,PENDIENTE
19950400-4,0,PENDIENTE
20092475,0,PENDIENTE
19941145-01,0,PENDIENTE
20010354-4,0,PENDIENTE
19951790-2,0,PENDIENTE
20100066-3,0,PENDIENTE
20027702-31,0,PENDIENTE
20061897-1,0,PENDIENTE
20027209-3,0,PENDIENTE
20023511-3,0,PENDIENTE
19960116-15,0,PENDIENTE
19902103-1,0,PENDIENTE
20096938-3,0,PENDIENTE
19991309-1,0,PENDIENTE
20094683-1,0,PENDIENTE
20064903-4,0,PENDIENTE
213259-3,0,PENDIENTE
19959553-5,0,PENDIENTE
20064903-4,0,PENDIENTE
47744,0,PENDIENTE
19960116-15,0,PENDIENTE
20100066-3,0,PENDIENTE
20083126-6,0,PENDIENTE
20134305,0,PENDIENTE
20134305,0,PENDIENTE
20107672-7,0,PENDIENTE
230337-1,0,PENDIENTE
19903653-1,0,PENDIENTE
19960116-15,0,PENDIENTE
47085-10,0,PENDIENTE
19941145-01,0,PENDIENTE
00025879-02,0,PENDIENTE
47085-10,0,PENDIENTE
20001113-13,0,PENDIENTE
20178268-01,0,PENDIENTE
00025879-02,0,PENDIENTE
20107672-7,0,PENDIENTE
20190532-5,0,PENDIENTE
20010636-01,0,PENDIENTE
19998124-5,0,PENDIENTE
20167332-2,0,PENDIENTE
19960116-15,0,PENDIENTE
20190532-5,0,PENDIENTE
19955476-17,0,PENDIENTE
27674-11,0,PENDIENTE
20100066-3,0,PENDIENTE
20149185-1,0,PENDIENTE
20203309,0,PENDIENTE
42932-7,0,PENDIENTE
19965663-6,0,PENDIENTE
20118370-1,0,PENDIENTE
20190532-5,0,PENDIENTE
20031721-11,0,PENDIENTE
19938735,0,PENDIENTE
20096938-3,0,PENDIENTE
19960116-15,0,PENDIENTE
20090556-1,0,PENDIENTE
47085-10,0,PENDIENTE
20119940-07,0,PENDIENTE
19965663-6,0,PENDIENTE
19988153-1,0,PENDIENTE
19913481-2,0,PENDIENTE
19963530-01,0,PENDIENTE
38635-5,0,PENDIENTE
19988153-1,0,PENDIENTE
19960307-1,0,PENDIENTE
20043340-17,0,PENDIENTE
20053122-3,0,PENDIENTE
20096938-3,0,PENDIENTE
19955476-17,0,PENDIENTE
20096938-3,0,PENDIENTE
20044427-03,0,PENDIENTE
19960116-15,0,PENDIENTE
19938735,0,PENDIENTE
19993599-04,0,PENDIENTE
20107672-7,0,PENDIENTE
19932994-4,0,PENDIENTE
20061025-20,0,PENDIENTE
20010354-4,0,PENDIENTE
20104221-02,0,PENDIENTE
20093349-1,0,PENDIENTE
20027702-31,0,PENDIENTE
42722-23,0,PENDIENTE
20096938-3,0,PENDIENTE
19941145-01,0,PENDIENTE
20046741-6,0,PENDIENTE
19993712-1,0,PENDIENTE
19945861-05,0,PENDIENTE
19960116-15,0,PENDIENTE
20016549-64,0,PENDIENTE
47085-10,0,PENDIENTE
20096938-3,0,PENDIENTE
19960116-15,0,PENDIENTE
19951790-2,0,PENDIENTE
20003804-1,0,PENDIENTE
19960116-15,0,PENDIENTE
20157001-9,0,PENDIENTE
19965663-6,0,PENDIENTE
20096938-3,0,PENDIENTE
20199440,0,PENDIENTE
20096938-3,0,PENDIENTE
22916-2,0,PENDIENTE
19941421-7,0,PENDIENTE
19913481-2,0,PENDIENTE
19952452-9,0,PENDIENTE
27674-11,0,PENDIENTE
20061025-20,0,PENDIENTE
213259-3,0,PENDIENTE
20094683-1,0,PENDIENTE
20019360-2,0,PENDIENTE
19950400-4,0,PENDIENTE
19938735,0,PENDIENTE
19982968-1,0,PENDIENTE
20092475,0,PENDIENTE
19960116-15,0,PENDIENTE
19961607-2,0,PENDIENTE
20027702-31,0,PENDIENTE
19951790-2,0,PENDIENTE
19931241-1,0,PENDIENTE
19960116-15,0,PENDIENTE
19955476-17,0,PENDIENTE
19937141-17,0,PENDIENTE
20043340-17,0,PENDIENTE
19945250-02,0,PENDIENTE
20196616-1,0,PENDIENTE
19951790-2,0,PENDIENTE
20199440,0,PENDIENTE
20073629-2,0,PENDIENTE
227028-1,0,PENDIENTE
19902103-1,0,PENDIENTE
20001982-2,0,PENDIENTE
20091279,0,PENDIENTE
19941145-01,0,PENDIENTE
20015777-8,0,PENDIENTE
20094683-1,0,PENDIENTE
19941145-01,0,PENDIENTE
20007744-9,0,PENDIENTE
20045149-1,0,PENDIENTE
20094683-1,0,PENDIENTE
40974-19,0,PENDIENTE
20082695-1,0,PENDIENTE
19942431-5,0,PENDIENTE
20065755-3,0,PENDIENTE
19905554-12,0,PENDIENTE
20034747-05,0,PENDIENTE
20027702-31,0,PENDIENTE
47085-10,0,PENDIENTE
00040609-05,0,PENDIENTE
44969-9,0,PENDIENTE
19931241-1,0,PENDIENTE
20096938-3,0,PENDIENTE
47744,0,PENDIENTE
19952452-9,0,PENDIENTE
47744,0,PENDIENTE
19960116-15,0,PENDIENTE
00025879-02,0,PENDIENTE
20118370-1,0,PENDIENTE
19955014-5,0,PENDIENTE
20019919-2,0,PENDIENTE
20107672-7,0,PENDIENTE
20119940-07,0,PENDIENTE
19951790-2,0,PENDIENTE
227365-7,0,PENDIENTE
58027-10,0,PENDIENTE
20072701-1,0,PENDIENTE
19972058-1,0,PENDIENTE
20121040-2,0,PENDIENTE
20070206-1,0,PENDIENTE
1983915-1,0,PENDIENTE
20119940-07,0,PENDIENTE
00025879-02,0,PENDIENTE
