codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP21988;AP21988;AP21988;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21989;AP21989;AP21989;;;175;;;120;;;56;;;;;;;;;351;0;0;351;{'1': [2707], '2': [6352, 7611], '3': [11736, 11984], '4': [], '5': [8441, 10019, 8308, 12961]}
AP21990;AP21990;AP21990;;;180;;;90;;;30;;;;;;;;;300;0;0;300;{'1': [9769, 9771], '2': [4043, 10839], '3': [10308], '4': [], '5': []}
AP21991;AP21991;AP21991;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': [13532, 9870]}
AP21992;AP21992;AP21992;;;3630;;;420;;;570;;;15;;;;;;4635;0;0;4635;{'1': [14337, 7301, 7053, 15, 7192, 7842, 7080, 12075, 9776, 5297, 1074, 11574, 7612, 8129, 7234, 10310, 13896, 1230, 7644, 14176, 7650, 12131, 12132, 12133, 7270, 12135, 11887, 7410, 11891, 9718, 11894, 7288], '2': [1701, 11269, 3502, 7569, 11730, 4563, 532, 13016], '3': [7171, 3979, 1423, 3615, 10145, 4653, 3503, 2230, 4062, 7394, 8546, 2020, 4710, 5606, 1128, 9841, 1780, 5243, 6780], '4': [940], '5': [8402]}
AP21993;AP21993;AP21993;;;17250;;;6720;;;1800;;;;;;1;;;25771;0;0;25771;{'1': [2048, 2049, 14338, 9741, 8206, 12815, 3602, 9748, 3606, 12310, 3608, 12313, 1051, 2587, 11293, 3614, 3615, 7724, 6701, 573, 2622, 6210, 2116, 2638, 5710, 13392, 2644, 1112, 11354, 10843, 4188, 4701, 2660, 5734, 2676, 2686, 9854, 1153, 10369, 2692, 7300, 6790, 649, 3210, 5263, 3221, 14485, 666, 5790, 4260, 1189, 7859, 3252, 8883, 14523, 7868, 7871, 12992, 1219, 3270, 8407, 6367, 3808, 1764, 8939, 13039, 13556, 3319, 1271, 1276, 1281, 3330, 11523, 12034, 779, 3342, 2321, 3346, 9495, 1816, 14105, 1820, 14110, 3875, 13628, 3919, 10575, 1877, 6486, 6999, 856, 5464, 1898, 14703, 3443, 1396, 1908, 3958, 13689, 3965, 1917, 8579, 1412, 14215, 1931, 908, 1430, 5536, 2471, 12724, 13237, 3510, 1982, 14785, 1474, 2499, 14787, 1992, 2506, 4045, 974, 11731, 7133, 7645, 12253, 4064, 3051, 2540, 9195, 8175, 1009, 2033, 1526, 9210, 8189], '2': [6144, 6147, 7688, 7689, 13323, 6670, 5656, 4635, 8220, 3619, 2086, 6702, 8239, 4149, 13367, 8252, 2622, 3656, 14920, 10827, 14411, 6226, 6738, 5720, 8281, 8288, 611, 4197, 3691, 4205, 7789, 10869, 632, 8313, 4218, 3715, 1681, 5781, 7837, 5279, 6821, 8361, 8366, 8378, 5307, 7356, 13500, 14012, 4799, 1729, 5828, 6345, 13515, 5340, 13533, 14559, 13024, 1761, 5860, 2798, 2806, 4342, 3325, 4865, 3843, 4872, 5925, 4394, 13610, 4396, 6447, 3893, 4405, 4409, 5945, 4924, 12094, 7493, 11591, 8014, 7000, 3929, 3931, 7531, 8055, 8056, 3963, 3451, 8062, 3971, 4483, 11661, 7571, 11157, 2969, 5531, 3490, 14756, 3494, 11688, 1961, 4523, 8107, 6063, 8114, 4532, 1978, 1980, 6589, 11203, 14846, 6098, 2532, 3045, 3557, 6120, 12776, 2546, 3058, 3064, 4091, 6142], '3': [1025, 2177, 5510, 6152, 394, 1675, 5261, 1947, 2076, 4124, 8223, 5667, 9123, 3752, 43, 4780, 6571, 8237, 2992, 4145, 6450, 10033, 9396, 4280, 10041, 7483, 7100, 9918, 10564, 9158, 10310, 3403, 10324, 9173, 9687, 8536, 3932, 1117, 5981, 1119, 8440, 8544, 5986, 8034, 998, 5607, 5608, 1129, 9704, 1899, 3692, 10216, 2159, 6767, 8816, 2293, 6261, 7669, 6776, 8827], '4': [], '5': [2888, 9051, 11829, 8239]}
AP21994;AP21994;AP21994;;;4680;90;;1590;;;2190;;;;;;1;;;8461;90;0;8551;{'1': [11909, 6925, 7182, 10382, 12557, 11921, 10900, 5526, 8726, 11800, 14103, 8223, 12070, 12077, 13743, 7602, 8755, 10036, 11578, 10939, 5568, 8897, 8264, 8521, 6730, 10059, 11976, 13517, 14156, 13138, 8276, 12121, 12249, 14043, 13404, 14048, 12897, 7522, 6628, 12005, 6246, 12283, 14189, 7278, 11374, 7152, 13809, 7157, 11765, 14329, 8827, 4861, 8063], '2': [6275, 132, 7556, 390, 11652, 11657, 12431, 13713, 12947, 405, 11928, 14494, 14878, 14380, 3384, 5577, 2891, 10830, 10835, 11349, 12885, 7129, 3035, 12380, 12892, 14819, 2788, 14308, 12774, 2407, 13674, 14826, 11253, 4471, 3581, 12669], '3': [2944, 6528, 770, 8576, 5637, 8327, 9, 2826, 10251, 9870, 4111, 5906, 1428, 6805, 1558, 10004, 2840, 6170, 6427, 926, 3998, 5153, 418, 803, 7332, 1701, 806, 5029, 6566, 9249, 9633, 4140, 10669, 2094, 176, 9908, 4405, 5180, 8511, 10559, 1602, 3779, 5570, 3782, 2887, 3657, 10314, 5325, 7501, 4049, 5080, 6620, 6110, 8543, 1376, 866, 2790, 8678, 5097, 2410, 8809, 4973, 7534, 8813, 7408, 4081, 5745, 5877, 9977, 1018, 9084, 381, 2943], '4': [], '5': [7663]}
AP22002;AP22002;AP22002;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22003;AP22003;AP22003;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22004;AP22004;AP22004;;;3598;;;1304;;;348;;;;;;;;;5250;0;0;5250;{'1': [4103, 2704, 2705, 12945, 277, 2710, 1944, 542, 4272, 1459, 3905, 4682, 75, 6101, 13913, 13275, 4444, 2398, 4446, 1635, 2917, 2924, 2936], '2': [7424, 6146, 6665, 6548, 7448, 5415, 2600, 1333, 6331, 7998, 7360, 1225, 9299, 9174, 1243, 475, 9705, 1274, 5886, 6271], '3': [5376, 5473, 9889, 12355, 12295, 2314, 11884, 5652, 12376, 12122, 12283, 5375], '4': [], '5': [10400, 10499, 8068, 10609, 9523, 8698, 8092]}
AP22007;AP22007;AP22007;;;1032;;;336;;;58;;;;;;;;;1426;0;0;1426;{'1': [1506, 2850, 4296, 9416, 4366, 4432, 2898, 4731], '2': [9126, 1385, 9194, 8492, 719], '3': [3232, 10761], '4': [], '5': [13732, 11974, 12841, 8748, 11646]}
AP22009;AP22009;AP22009;;;294;;;1020;84;;56;;;14;;;;;;1384;84;0;1468;{'1': [560, 4420], '2': [1057, 9179, 8587, 1516, 1389, 9323, 1265, 1202, 1235, 9301, 1209, 1242, 1051, 8957, 1310], '3': [11688, 12313], '4': [3203], '5': [11798, 9279]}
AP22014;AP22014;AP22014;;;;;;;;;;;;;;;1;;;1;0;0;1;{'1': [], '2': [], '3': [], '4': [], '5': [4258]}
AP22018;AP22018;AP22018;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': [10109]}
AP22021;AP22021;AP22021;;;;;;60;;;;;;;;;;;;60;0;0;60;{'1': [], '2': [8368], '3': [], '4': [], '5': []}
AP22015;AP22015;AP22015;;;;;;;;;;;;72;;;111;1;;183;1;0;184;{'1': [], '2': [], '3': [], '4': [13569, 14338, 14468, 14469, 8840, 12820, 12567, 14492, 14876, 14369, 14882, 14889, 12465, 10802, 10686, 14912, 10565, 14022, 14918, 10312, 14025, 10060, 12622, 13656, 12638, 13535, 14304, 9201, 12915, 14579, 13941], '5': [5635, 4613, 5127, 12808, 5131, 2574, 17, 4628, 24, 3610, 3619, 5160, 3120, 4656, 1083, 5179, 3135, 577, 5191, 7267, 3687, 5226, 6262, 6263, 2173, 6271, 1163, 6795, 4761, 5274, 5785, 5278, 671, 161, 6313, 5802, 182, 701, 194, 5318, 5834, 1228, 723, 2773, 1762, 1763, 4324, 5864, 6890, 3307, 1263, 3327, 6929, 790, 4887, 3868, 3870, 5925, 5934, 3889, 6962, 4916, 7476, 4408, 6462, 5440, 5953, 848, 6992, 6994, 339, 6490, 6492, 5469, 7528, 6506, 5996, 7020, 7534, 5500, 2941, 5503, 3971, 7062, 3479, 3482, 2462, 935, 4011, 5036, 1970, 4025, 4537, 1469, 4030, 3520, 5571, 2501, 969, 7626, 8141, 2520, 1504, 2017, 2020, 7143, 1002, 3562, 1518, 2544, 6134, 3583]}
AP22017;AP22017;AP22017;;;;;;;;;;;;;;;12;;;12;0;0;12;{'1': [], '2': [], '3': [], '4': [], '5': [3360, 5344, 4733, 4743, 1709, 815, 559, 3056, 916, 2868, 56, 2685]}
AP22022;AP22022;AP22022;;;100;;;70;;;20;;;44;;;16;;;250;0;0;250;{'1': [4545], '2': [1521], '3': [14192], '4': [9120, 10848, 4642, 12003, 13057, 14505, 11792, 5873, 11830, 12888, 14618], '5': [12549, 12678, 1416, 8201, 12810, 10379, 9742, 10767, 400, 12823, 11160, 3865, 11033, 283, 6555, 13211, 9632, 8225, 6309, 8358, 6567, 11558, 4781, 9982, 9647, 13487, 3505, 9137, 2355, 11954, 11062, 9399, 11574, 8638, 11839, 10176, 11972, 13764, 1863, 9545, 9803, 10187, 12108, 12109, 12622, 13650, 13139, 12372, 10070, 8279, 12510, 11360, 481, 3297, 8163, 11744, 12904, 9324, 8174, 11503, 753, 9715, 9334, 6650, 379, 12029, 8830]}
AP22023;AP22023;AP22023;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22041;AP22041;AP22041;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22039;AP22039;AP22039;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': [8357]}
AP22040;AP22040;AP22040;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22043;AP22043;AP22043;;;3300;;;2180;;;2380;;;311;;;;;;8171;0;0;8171;{'1': [9472, 14336, 11916, 10514, 5782, 6937, 2462, 14367, 14242, 6311, 5032, 3504, 6963, 8381, 6976, 8518, 7624, 4938, 9807, 2384, 11856, 14289, 7898, 7004, 5213, 6245, 3303, 5865, 10731, 11883, 14571, 9843, 10613, 5626], '2': [13824, 13963, 1809, 6803, 9493, 14360, 10905, 4508, 10910, 3232, 13222, 13991, 6825, 2091, 6832, 14896, 11315, 11444, 13235, 3895, 4410, 1728, 577, 13377, 4422, 583, 7622, 11849, 12232, 13004, 1744, 13265, 8403, 14035, 7255, 13657, 11100, 12001, 13304, 13797, 5609, 14315, 14955, 8302, 12529, 1656, 5115, 4989], '3': [3585, 9223, 7177, 9740, 7696, 24, 1058, 5163, 14891, 13876, 1589, 6718, 9790, 4163, 2117, 4171, 4174, 14931, 5205, 1632, 10344, 1138, 9846, 2174, 10367, 13956, 8839, 6283, 3217, 2727, 2737, 696, 8895, 4810, 2253, 6367, 1250, 7908, 747, 1774, 10480, 13554, 4342, 7926, 6394, 9982, 6398, 4901, 6953, 4916, 2872, 5953, 3906, 13642, 3943, 876, 8046, 9592, 2936, 2941, 2942, 8582, 5515, 8590, 9622, 10654, 14238, 2977, 1964, 6061, 7609, 9658, 972, 10188, 974, 14798, 5073, 8160, 4577, 482, 7659, 8171], '4': [4993, 8580, 6669, 2453, 1177, 4507, 8476, 4894, 4639, 4899, 1963, 4653, 2481, 1330, 2997, 4919, 57, 830, 5186, 5570, 8902, 5453, 1871, 5331, 5352, 4331, 4207, 5757], '5': [11417, 13031]}
AP22045;AP22045;AP22045;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22047;AP22047;AP22047;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22051;AP22051;AP22051;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22053;AP22053;AP22053;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22066;AP22066;AP22066;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22069;AP22069;AP22069;;;360;;;1050;;;940;;;38;;;;;;2388;0;0;2388;{'1': [14813, 6083, 10659, 13854], '2': [11904, 8321, 14467, 11780, 11014, 14215, 11272, 10762, 14220, 14989, 11026, 3242, 14256, 14264, 570, 6848, 14024, 7645, 14942, 7778, 12261, 10729, 7659, 11121, 1651, 13306], '3': [4, 2053, 14859, 2572, 4241, 8214, 4508, 5533, 8094, 4000, 4773, 8742, 10277, 5678, 2100, 5943, 8503, 13372, 5952, 5581, 5327, 3546, 8283, 355, 9449, 8044, 1519, 2549, 4725, 4981, 2939, 4862], '4': [6633, 2450, 2052], '5': []}
AP22068;AP22068;AP22068;;;;;;;;;;;;13;;;2;;;15;0;0;15;{'1': [], '2': [], '3': [], '4': [12141, 14711, 8277, 11015], '5': [1686, 4967]}
AP22072;AP22072;AP22072;;;810;90;;2264;;;1980;;;60;;;;;;5114;90;0;5204;{'1': [12549, 14887, 7145, 6285, 9646, 1491, 14419, 6389, 13819], '2': [12032, 516, 13192, 12170, 11021, 11029, 13718, 11929, 13082, 12315, 156, 11292, 9632, 161, 10658, 13093, 11302, 13094, 6440, 11048, 13096, 11445, 6457, 12090, 11965, 446, 13119, 11330, 14659, 11972, 6985, 12105, 12235, 6732, 6227, 10963, 14678, 14040, 11737, 9317, 12133, 616, 123, 13675, 10866, 2420, 117, 13173, 6777, 13434, 7547, 12159], '3': [7681, 6405, 8070, 9991, 5768, 7560, 9231, 10000, 9105, 7956, 9110, 7962, 7580, 6814, 5920, 7584, 10658, 8355, 7721, 8747, 688, 6833, 4914, 7734, 7735, 313, 7737, 7739, 5564, 6334, 1730, 8515, 2372, 7748, 5062, 10307, 9931, 4942, 1232, 5589, 7766, 7767, 7512, 8022, 8410, 7259, 7644, 7676, 9053, 7775, 7909, 7911, 8040, 362, 6891, 7916, 1262, 367, 7920, 8304, 7924, 8054, 7416, 252, 7933, 8447], '4': [5864, 265, 795, 2220], '5': [9226, 10123, 10128, 9495, 7834, 9758, 12703, 11687, 9384, 10408, 12840, 9644, 11060, 13238, 13112, 10169, 8122, 11581, 8517, 8775, 11339, 9932, 11979, 13004, 11135, 9305, 11230, 11496, 11626, 10095, 10997, 12284, 10879]}
AP22063;AP22063;AP22063;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22081;AP22081;AP22081;;;1401;;;1565;;;2451;;;4066;;;;;;9483;0;0;9483;{'1': [9376, 12695, 483, 7619, 5991, 6120, 10600, 10760, 14728, 7084, 14927, 9425, 11383, 12537], '2': [9863, 10119, 10121, 10249, 12681, 9740, 13583, 4752, 9874, 13564, 3354, 13567, 10921, 13993, 11051, 13621, 7480, 5695, 5313, 5315, 9928, 10058, 11987, 14803, 13526, 11991, 12407, 13913, 10970, 9827, 5740, 9969, 14452, 10229, 13686, 10871, 14454, 9724, 9983], '3': [12800, 12814, 13327, 4117, 6166, 8727, 2590, 5670, 12839, 12850, 12861, 13377, 12868, 70, 13898, 14412, 12880, 13905, 2644, 3668, 12886, 12888, 14424, 10331, 13916, 12893, 12898, 12899, 12915, 1141, 1145, 122, 14969, 12931, 13447, 9355, 14475, 12945, 12949, 12951, 8860, 12960, 13480, 8883, 14004, 14009, 1213, 4290, 3271, 3789, 8400, 3799, 8920, 13016, 12507, 13026, 13028, 13031, 13544, 8937, 13036, 13063, 13066, 3856, 3365, 1318, 13093, 12594, 308, 12613, 13130, 8523, 14677, 12640, 13153, 3941, 13163, 12652, 2416, 12659, 13177, 13184, 13189, 1938, 12701, 12702, 5028, 13227, 13239, 6073, 12732, 13247, 10692, 12740, 13258, 14292, 12760, 4587, 9203, 13303, 12795, 13821], '4': [6144, 6145, 6146, 6148, 6162, 2069, 2070, 6165, 6166, 2078, 6174, 6185, 2090, 6193, 4146, 2101, 6198, 6199, 8255, 2112, 6210, 2115, 4164, 6214, 2120, 2122, 6218, 6223, 2132, 2133, 2136, 2138, 2150, 2151, 2156, 2163, 6263, 2168, 126, 6277, 2185, 6281, 4240, 6290, 147, 6295, 6296, 6298, 6301, 6303, 6306, 6314, 6316, 2224, 6324, 2234, 2235, 2236, 2237, 8384, 2242, 2245, 6354, 6356, 4314, 6363, 6366, 6367, 6373, 6379, 2284, 6391, 4346, 4347, 6401, 2311, 2312, 6407, 6408, 6411, 2317, 6413, 4371, 2364, 4415, 4440, 6499, 4454, 2409, 2419, 2434, 2440, 2445, 2446, 2455, 4514, 2472, 2474, 8621, 2478, 2493, 2503, 2510, 2521, 2530, 2536, 2538, 2555, 2563, 2565, 2577, 4636, 4717, 2676, 4739, 678, 685, 2737, 719, 2796, 2801, 773, 2823, 4887, 797, 798, 801, 809, 816, 820, 828, 862, 868, 871, 4969, 878, 879, 881, 894, 896, 900, 901, 915, 919, 937, 5054, 959, 961, 962, 964, 968, 969, 970, 5073, 3026, 981, 992, 996, 7147, 1025, 1031, 1033, 1034, 1042, 1071, 1073, 1075, 1081, 1090, 1094, 1096, 1103, 1110, 1128, 1144, 1165, 1184, 1186, 1197, 7343, 1201, 1209, 1210, 1221, 1227, 1242, 1248, 7405, 1271, 5373, 1279, 7436, 1300, 1305, 1306, 1317, 1325, 3396, 1362, 1371, 1372, 5468, 1374, 1376, 1380, 1389, 1404, 5533, 1453, 5553, 5569, 1488, 1504, 1508, 1516, 3577, 3580, 1534, 1538, 5646, 1551, 1560, 1563, 3619, 1581, 1582, 1586, 1598, 1602, 1603, 1606, 1608, 1609, 1620, 3680, 1655, 1664, 1684, 1691, 3739, 1706, 5803, 1721, 1750, 1753, 1757, 1758, 1768, 1770, 3826, 3837, 5887, 5888, 1818, 1820, 3875, 3877, 1830, 5936, 1847, 1849, 1853, 1858, 1866, 1868, 5970, 5972, 3925, 1879, 5975, 5978, 5985, 5986, 5988, 1893, 1894, 1898, 6000, 6005, 3958, 6006, 6010, 6011, 1916, 6016, 6033, 1942, 6040, 3997, 6045, 6047, 1953, 6054, 6060, 1968, 4025, 1982, 6079, 6080, 1984, 6082, 6085, 6086, 4039, 6090, 1998, 6094, 6098, 6103, 6107, 6112, 6120, 2028, 2031, 6127, 6129, 6131, 6134, 6140], '5': [12644]}
AP22083;AP22083;AP22083;;;;;;;;;;;;16;;;6;;;22;0;0;22;{'1': [], '2': [], '3': [], '4': [10116, 9541, 14854, 14132, 10301, 12799], '5': [193, 13448, 4474, 7121, 5267, 4569, 1914]}
AP22091;AP22091;AP22091;;;;;;;;;;;;3;;;1;;;4;0;0;4;{'1': [], '2': [], '3': [], '4': [11450], '5': [1313]}
AP22098;AP22098;AP22098;;;;;;;;;;;;2;;;22;;;24;0;0;24;{'1': [], '2': [], '3': [], '4': [13969], '5': [9088, 6406, 11917, 5009, 915, 3990, 10782, 4002, 5412, 3621, 5422, 5040, 4282, 4031, 7511, 9047, 4697, 1753, 12767, 11622, 4335, 5743, 7025, 7026, 3955, 7029, 120, 7422]}
AP22104;AP22104;AP22104;;;226;;;850;;;3102;;;3153;;;;;;7331;0;0;7331;{'1': [4275, 4276], '2': [11910, 10248, 14747, 14119, 10410, 9772, 12590, 13103, 9905, 9918, 14532, 13130, 9934, 10716, 14686, 11616, 10598, 13673, 6515, 6004, 10227, 3193], '3': [12804, 10758, 14345, 13332, 13844, 12822, 12828, 13854, 12831, 12325, 11302, 10279, 12329, 12330, 6188, 12340, 12867, 14415, 12374, 14426, 13919, 5731, 14957, 12912, 11379, 12917, 10871, 13947, 12419, 13446, 12937, 14986, 12939, 10892, 12941, 12942, 13451, 12944, 11409, 13968, 10903, 11423, 11425, 12962, 2213, 13478, 12967, 12968, 3242, 14516, 12984, 10940, 12989, 11460, 13000, 13002, 14026, 13011, 13015, 13019, 14559, 13536, 14048, 13543, 14069, 13047, 14075, 13057, 13060, 14599, 14600, 13075, 12055, 14637, 13108, 11067, 11068, 11071, 13124, 14660, 329, 12619, 14157, 12630, 14166, 14679, 13657, 12635, 12636, 13150, 4961, 13667, 12644, 13669, 12646, 13160, 13164, 2425, 11133, 8061, 12669, 13187, 13701, 13191, 13192, 12683, 12685, 12686, 13199, 14228, 11162, 4507, 13215, 13218, 14245, 12717, 436, 11700, 13237, 6074, 13250, 12741, 12230, 12743, 13255, 7116, 9175, 11234, 13794, 14818, 7145, 13294, 7161, 13820], '4': [1537, 2561, 3590, 10, 2059, 2572, 3598, 6158, 2064, 529, 2068, 4116, 6164, 2072, 1561, 2588, 6173, 7709, 1568, 6176, 1570, 6178, 1572, 4644, 1574, 2089, 6186, 3630, 1583, 2096, 6192, 2098, 6194, 52, 6195, 4662, 2106, 4155, 572, 60, 1086, 8253, 2113, 1093, 6215, 1611, 1100, 3662, 592, 1106, 1107, 2134, 6241, 1634, 2147, 100, 4706, 1639, 105, 1130, 1131, 2161, 1651, 2164, 1657, 3198, 8319, 1154, 1669, 2181, 1672, 2184, 4746, 6282, 1676, 2188, 4750, 6286, 3217, 3738, 6307, 4261, 3750, 682, 1707, 3243, 1709, 4779, 3760, 4274, 2230, 6326, 2232, 2233, 6328, 1732, 1741, 207, 211, 1747, 1241, 1243, 2784, 1769, 1771, 1262, 1275, 4859, 768, 772, 8454, 776, 779, 1291, 2319, 784, 5904, 2323, 793, 1310, 1822, 5406, 1826, 804, 1316, 3369, 298, 2346, 813, 2351, 829, 831, 832, 2370, 837, 838, 839, 840, 1353, 1864, 843, 1355, 1865, 5967, 2384, 1361, 851, 1875, 1366, 2391, 344, 2392, 5463, 2395, 2396, 7511, 2398, 4959, 864, 4449, 4450, 5984, 3942, 1385, 1386, 1387, 880, 2421, 2423, 2424, 6008, 1915, 380, 4475, 4989, 1407, 5502, 6014, 899, 388, 6020, 6021, 6023, 6027, 908, 911, 404, 1941, 1430, 2452, 5525, 5024, 2465, 6048, 933, 2469, 4521, 1964, 943, 1456, 1974, 1977, 1467, 4041, 4556, 6093, 1486, 2000, 4048, 2515, 980, 5588, 6101, 4056, 6104, 7128, 987, 7129, 1509, 6118, 6121, 3563, 1005, 2541, 3567, 6125, 1523, 2037, 3574, 1015, 1533, 510, 1535], '5': [13317, 13158, 8615, 10893, 8397, 11343, 12623, 12667, 12053, 11355, 9150, 8223]}
AP22112;AP22112;AP22112;;;;;;180;;;449;;;281;;;;;;910;0;0;910;{'1': [], '2': [12168, 12396, 7277, 10870, 13527], '3': [3334, 13320, 12811, 12563, 14872, 12700, 299, 13240, 14908, 14141, 13374, 14912, 5077, 1762, 12907, 14446, 1142, 1146, 12925], '4': [4100, 134, 3463, 3336, 5647, 4118, 8726, 6169, 3740, 5663, 4257, 6052, 2085, 7595, 3385, 4293, 1870, 5841, 2904, 2791, 7021, 2798, 3185, 1267], '5': [8097, 9705, 11115, 13741, 12720, 13585, 8889, 12219]}
AP22115;AP22115;AP22115;;;;;;240;;;370;;;409;;;;;;1019;0;0;1019;{'1': [], '2': [12098, 13542, 3879, 11369, 11281, 13716, 12725], '3': [13574, 7943, 13638, 10473, 14569, 8506, 10682, 14641, 13490, 5110, 14551, 2009, 9338, 13597, 14367], '4': [386, 5129, 3214, 2963, 3091, 2837, 2843, 2971, 3108, 2855, 2994, 307, 4404, 4660, 3382, 571, 4156, 3134, 321, 3274, 2635, 2766, 3280, 3031, 3034, 5983, 2786, 3050, 3448], '5': [8369, 8690, 11862, 8311, 13436]}
AP22133;AP22133;AP22133;;;390;;;390;;;210;;;;;;;;;990;0;0;990;{'1': [9145, 11284, 10721, 3551], '2': [14469, 14173, 14573, 13425, 7606, 503, 14519, 3805, 12926], '3': [8132, 4631, 9130, 7763, 7703, 9753, 4639], '4': [], '5': []}
AP22134;AP22134;AP22134;;;1840;;;1110;;;540;;;20;;;;;;3510;0;0;3510;{'1': [13841, 14997, 11291, 4640, 13472, 5155, 8233, 11821, 13239, 6717, 14660, 12621, 11099, 12385, 10594, 12002, 14954, 3695, 14448, 13563], '2': [6021, 2716, 5660, 3230, 14625, 13987, 7847, 7215, 12207, 5556, 7351, 10814, 7233, 6470, 4936, 6472, 7631, 14546, 5608, 11754, 14844, 6143], '3': [3424, 9312, 10112, 6915, 6119, 2348, 4911, 2576, 2673, 3154, 6039, 9937, 10040, 3286, 5558, 8822, 282, 4606], '4': [566], '5': [11368, 11619, 8599]}
AP22137;AP22137;AP22137;;;;;;60;;;;;;;;;;;;60;0;0;60;{'1': [], '2': [3183], '3': [], '4': [], '5': []}
AP22138;AP22138;AP22138;;;810;;;90;;;180;;;;;;;;;1080;0;0;1080;{'1': [13826, 9242, 10118, 8167, 11500, 9869, 11503, 11504, 8570], '2': [12586, 1699], '3': [9451, 5484, 9785, 2003, 2969, 6108], '4': [], '5': [8675, 12655]}
AP22139;AP22139;AP22139;;;180;;;;;;30;;;20;;;;;;230;0;0;230;{'1': [9897, 11138], '2': [], '3': [1664], '4': [4732, 4710], '5': [11490, 8635, 8437]}
AP22142;AP22142;AP22142;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': [11674]}
AP22143;AP22143;AP22143;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22145;AP22145;AP22145;;;180;;;;;;;;;;;;;;;180;0;0;180;{'1': [14451, 14447], '2': [], '3': [], '4': [], '5': []}
AP22185;AP22185;AP22185;;;;;;;;;;;;100;2;;5;;;105;2;0;107;{'1': [], '2': [], '3': [], '4': [10374, 8851, 8596, 10645, 13974, 4127, 11684, 13737, 12715, 6190, 9137, 12854, 8762, 10309, 6342, 14149, 14801, 7891, 2650, 14051, 13940, 6781], '5': [5475, 12104, 13744, 12433, 4692, 9269, 3670, 3896, 3897, 12634, 13756, 13054]}
AP23985;AP23985;AP23985;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22187;AP22187;AP22187;;;;;;;;;;;;9;;;;;;9;0;0;9;{'1': [], '2': [], '3': [], '4': [8720, 14179, 13791], '5': []}
AP22190;AP22190;AP22190;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
